Date,Quarter,Total Revenue,Gross Profit,Net Income,Total Operating Expenses,EPS,Total Revenue Gr,Gross Profit Gr,Net Income Gr,Total Operating Expenses Gr,EPS Gr,Year
2015-12-31,4,12804,8255,1054,11127,0.45,0.02555066079295154,0.019513400024700506,-0.4417372881355932,0.08545507755340942,-0.41558441558441556,2015
2015-09-30,3,12485,8097,1888,10251,0.77,-0.03187034739454094,-0.03710310381733856,0.02832244008714597,-0.034291097503532736,0.02666666666666669,2015
2015-06-30,2,12896,8409,1836,10615,0.75,0.056875921980003276,0.022743857942106545,-0.8588235294117647,0.12721673569077202,-0.8590225563909775,2015
2015-03-31,1,12202,8222,13005,9417,5.32,-0.08626628725475513,-0.08010740657865294,7.722334004024145,-0.14414250658911207,7.866666666666668,2015
2014-12-31,4,13354,8938,1491,11003,0.6,0.00406015037593985,0.006644892442842662,-0.5373875271486193,0.04185209733926711,-0.5419847328244275,2014
2014-09-30,3,13300,8879,3223,10561,1.31,-0.046526632733529284,-0.0723017448542472,0.2614481409001957,-0.018950301904319553,0.2718446601941748,2014
2014-06-30,2,13949,9571,2555,10765,1.03,0.07044739467423836,0.07527244129873048,-0.13124787487249234,0.05373923257635082,-0.13445378151260498,2014
2014-03-31,1,13031,8901,2941,10216,1.19,0.05736773774748458,0.03935077066791219,0.4494825036964022,0.03947903947903948,0.45121951219512196,2014
2013-12-31,4,12324,8564,2029,9828,0.82,-0.04509530450953045,-0.02460136674259681,-0.09094982078853046,-0.05025125628140704,-0.08888888888888896,2013
2013-09-30,3,12906,8780,2232,10348,0.9,-0.028162650602409637,-0.04492548678342217,-0.11287758346581876,0.009856543378549819,-0.1089108910891089,2013
2013-06-30,2,13280,9193,2516,10247,1.01,-0.06518372518654089,-0.042395833333333334,0.04920767306088407,-0.09398762157382846,0.041237113402061897,2013
2013-03-31,1,14206,9600,2398,11310,0.97,0.4988394175986495,0.3185002060156572,0.20806045340050378,0.6723347626792844,0.2124999999999999,2013
2012-12-31,4,9478,7281,1985,6763,0.8,-0.3248806895077997,-0.23066356720202874,-0.1694560669456067,-0.39022630962041294,-0.18367346938775503,2012
2012-09-30,3,14039,9464,2390,11091,0.98,-0.034523072691011625,-0.04702446883496123,-0.09743202416918428,-0.029913408554185252,-0.10091743119266064,2012
2012-06-30,2,14541,9931,2648,11433,1.09,0.0451376410551283,0.053240004242231416,0.17846016911437473,0.022904178223136798,0.18478260869565222,2012
2012-03-31,1,13913,9429,2247,11177,0.92,-0.07221925846892505,-0.045454545454545456,1.2425149700598803,-0.19572569619342303,1.4210526315789473,2012
2011-12-31,4,14996,9878,1002,13897,0.38,-0.0025276040973792736,-0.03591645520203006,-0.5933441558441559,0.15012827940081105,-0.6237623762376238,2011
2011-09-30,3,15034,10246,2464,12083,1.01,-0.005885075712490908,-0.02456207159177456,-0.08875739644970414,0.023896279976273197,-0.09009009009009017,2011
2011-06-30,2,15123,10504,2704,11801,1.11,0.063352552383631,0.07578861122490782,-0.023826714801444042,0.0912705751803218,-0.07499999999999989,2011
2011-03-31,1,14222,9764,2770,10814,1.2,-0.01673119469026549,-0.017706237424547282,0.27708621484555096,-0.09860798532966575,0.2765957446808511,2011
2010-12-31,4,14464,9940,2169,11997,0.94,0.1282371294851794,0.08538982310548154,-0.04659340659340659,0.1723834652594547,-0.05050505050505055,2010
2010-09-30,3,12820,9158,2275,10233,0.99,0.07541313648183877,0.050831899024670106,-0.05875051717004551,0.14207589285714287,-0.05714285714285719,2010
2010-06-30,2,11921,8715,2417,8960,1.05,-0.03520556814503075,-0.058855291576673865,-0.1759290828503239,0.013001695873374788,-0.17968749999999997,2010
2010-03-31,1,12356,9260,2933,8845,1.28,-0.0600228223659186,-0.023000633044946192,0.27245119305856835,-0.15826037304910545,0.2549019607843137,2010
2009-12-31,4,13145,9478,2305,10508,1.02,0.16430469441984058,0.1576890191767436,0.09866539561487131,0.21395563770794823,0.10869565217391301,2009
2009-09-30,3,11290,8187,2098,8656,0.92,0.051014708620368644,0.03397322556201061,0.03095823095823096,0.03318214370971592,0.03370786516853935,2009
2009-06-30,2,10742,7918,2035,8378,0.89,0.08220834172879307,0.0785996458248195,0.03720693170234455,0.10542287900778467,0.03488372093023259,2009
2009-03-31,1,9926,7341,1962,7579,0.86,0.0,0.0,0.0,0.0,0.0,2009
