Date,Dividends
1993-05-17,0.069119
1993-02-12,0.069119
1992-11-16,0.059586
1992-08-17,0.059586
1992-05-14,0.059586
1992-02-14,0.059586
1991-11-08,0.059586
1991-08-12,0.107254
1991-05-13,0.107254
1991-02-11,0.107254
1990-11-09,0.107254
1990-08-13,0.107254
1990-05-14,0.107254
1990-02-15,0.107254
1989-11-13,0.107254
1989-08-14,0.107254
1989-05-15,0.107254
1989-02-13,0.107254
1988-11-14,0.107254
1988-08-16,0.065544
1988-08-15,0.107254
1988-05-16,0.107254
1988-02-12,0.107254
1987-11-18,0.107254
1987-08-17,0.107254
1987-05-18,0.107254
1987-02-12,0.107254
1986-11-14,0.107254
1986-08-08,0.107254
1986-05-05,0.107254
1986-02-13,0.107254
1985-11-05,0.107254
1985-05-06,0.107254
1985-02-14,0.107254
1984-11-02,0.107254
1984-08-06,0.107254
1984-05-30,0.0
1984-05-04,0.071503
1984-02-10,0.095337
1983-11-03,0.095337
1983-08-04,0.095337
1983-05-04,0.095337
1983-02-14,0.095337
1982-11-04,0.095337
1982-08-03,0.095337
1982-05-04,0.095337
1982-02-04,0.095337
1981-11-04,0.095337
1981-08-04,0.095337
1981-05-04,0.095337
1981-02-04,0.087392
1980-11-03,0.087392
1980-05-05,0.087392
1980-02-05,0.079447
1979-11-02,0.079447
1979-08-06,0.079447
1979-05-04,0.079447
1979-02-05,0.079447
1978-11-03,0.079447
1978-08-04,0.079447
1978-05-04,0.079447
1978-02-06,0.079447
1977-11-03,0.079447
1977-08-04,0.071503
1977-05-04,0.071503
1977-02-03,0.071503
1976-11-04,0.071503
1976-08-05,0.071503
1976-05-04,0.071503
1976-02-05,0.071503
1975-11-05,0.071503
1975-08-07,0.071503
1975-05-01,0.071503
1975-02-05,0.071503
1974-11-04,0.071503
1974-07-31,0.059586
1974-05-06,0.059586
1974-02-05,0.052435
1973-10-30,0.052435
1973-08-02,0.052435
1973-04-30,0.052435
1973-02-05,0.047668
1972-11-01,0.047668
1972-08-02,0.047668
1972-05-02,0.047668
1972-02-04,0.047668
1971-11-04,0.047668
1971-08-04,0.047668
1971-05-04,0.047668
1971-02-04,0.047668
1970-11-04,0.047668
1970-08-04,0.047668
1970-05-04,0.047668
1970-02-04,0.047668
1969-11-03,0.047668
1969-08-05,0.047668
1969-05-05,0.047668
1969-02-04,0.047668
1968-11-06,0.047668
1968-08-05,0.075475
1968-05-06,0.075475
1968-01-31,0.075475
1967-11-01,0.075475
1967-08-02,0.075475
1967-05-03,0.075475
1967-02-03,0.075475
1966-11-03,0.073995
1966-08-04,0.073995
1966-05-05,0.073995
1966-02-03,0.073995
1965-11-04,0.072544
1965-08-05,0.072544
1965-05-05,0.072544
1965-02-04,0.072544
1964-11-04,0.067379
1964-08-05,0.067379
1964-05-06,0.067379
1964-02-05,0.067379
1963-11-04,0.067379
1963-08-06,0.067379
1963-05-07,0.067379
1963-02-05,0.067379
1962-11-05,0.067379
1962-08-07,0.067379
1962-05-08,0.067379
1962-02-06,0.067379
